cnpj,gtin,city,state,name,description
22492169000149,7896005304365,VISCONDE DO RIO BRANCO,MG,TROPICAL INDUSTRIA DE ALIMENTOS S/A,SUCO TIAL UVA
43816719002402,7898024397151,SAO PAULO,SP,FERRERO DO BRASIL INDUSTRIA DOCEIRA E ALIMENTAR LTDA,BOMBOM COLLECTION 77G FERRERO ROCHER
23643315000152,7891025112662,SAO PAULO,SP,DANONE LTDA,LEITE PO APTAMIL AR 800G
87456562001870,7893500041856,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,ALIM SOJA SOY MAIS ORIGINAL PT
85720290000109,7896202891576,LAURENTINO,SC,INDUSTRIA E COMERCIO OLIVEIRA LTDA,"SACHE DOCE DE LEITE OLIVEIRA 30,0 G"
60618436000170,7896061300189,SAO PAULO,SP,CILASI ALIMENTOS S/A,BISCOITOS TUC´S QUEIJO
15579674000160,7898591455001,JUNDIAI,SP,FINI COMERCIALIZADORA LTDA.,BALA DE GEL FINI TUBES UVA BRILHO 80G
2419557000197,7898115900178,SAO PAULO,SP,PAN CHRISTIAN IND E COM DE PRODUTOS ALIMENTICIOS LTDA,BOLINHO SUAVIPAN BAUNILHA/CHOCOLATE LIG 40
1615814000101,7896035301228,SAO PAULO,SP,UNILEVER BRASIL INDUSTRIAL LTDA,GELEIA DE MOCOTÓ ARISCO MORANGO 220G
16849231000104,7896051130093,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE EM PÓ ITAMBÉ INTEGRAL INSTANTÂNEO
19427410000141,7898614670022,SALVADOR,BA,SORA ALIMENTOS LTDA,FAROFA CROC PROTEICA PICANTE 300G NOVA FITOS
87315834000174,7891330012725,ARROIO DO MEIO,RS,NEUGEBAUER ALIMENTOS S/A,CHOCOLATE BARRA STIKADINHO MORANGO
22137853000102,7891350032116,GOIANIA,GO,COTY BRASIL COMERCIO LTDA.,GEL FIXADOR BOZZANO 300G 4 AZUL EXTRA FORTE UNIT
7526557000100,7891149102709,SAO PAULO,SP,AMBEV S.A.,"GUARANÁ ANTARCTICA GARRAFA PET 3,3 L"
16849231000104,7896051161011,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBE INF MOR
54516661003704,7891010244460,SAO JOSE DOS CAMPOS,SP,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.,SH JOHNSON BABY 200ML FORCA VITAMINADA
52123916000132,7896058517521,MARILIA,SP,DORI ALIMENTOS S.A.,BALA DORI GOMETS FRUTAS
52034139000150,7896003702347,MARILIA,SP,MARILAN ALIMENTOS S/A,MAGIC TOAST LIGHT
46025722000100,7896022204181,SUMARE,SP,PASTIFICIO SELMI SA,MIST BOLO RENATA CHOCOLATE
53512810000193,7896256065602,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,FARINHA DE COCO NATURAL LIFE 400G
1394209000140,7897158724611,BRODOWSKI,SP,J.F. INDUSTRIA DE COSMETICOS LTDA,KIT SH+CO GOTA D.300ML GOTIS.ALGAS
52123916000132,7896058500806,MARILIA,SP,DORI ALIMENTOS S.A.,DISQUETI DORI CHOCOLATE
53512810000193,7896256065800,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,PASTA AMENDOIM 300G C/AÇUCAR COCO KODILAR .
78099777000142,7896111423707,MEDIANEIRA,PR,NINFA INDUSTRIA DE ALIMENTOS LTDA,BISCOITO NINFA ROSCA LEITE
68418433000103,7896183305192,EMBU DAS ARTES,SP,TOTAL QUIMICA LIMITADA,AMACIANTE PLUSH CONC BRISA MISTICA
79638524001800,7891089100209,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,AZEITONA VERDE LA PREFERIDA 82
45997418000153,7894900150018,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,FANTA LARANJA DIET||REFRIGERANTES | FANTA LIGHT LATA 12/
79638524001800,7891089100360,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,AZEITONAS LA VIOLETEIRA 200 GR
75404814000352,7896486202884,ARAPONGAS,PR,PRODUTOS ALIMENTICIOS ARAPONGAS SA PRODASA,BISCOITO PRODASA COQUINHO
10351654000113,7898943090966,ITUPEVA,SP,MONAMA INDUSTRIA E COMERCIO DE ALIMENTOS S.A.,BARU TORRADO SEM SAL MONAMA 120G
68418433000103,7896183306182,EMBU DAS ARTES,SP,TOTAL QUIMICA LIMITADA,AMACIANTE PLUSH CONC FLORAIS
60945169001037,7891079012024,IBIUNA,SP,NISSIN FOODS DO BRASIL LTDA,MACARRÃO INSTANTÂNEO FRANGO COM REQUEIJÃO CUP NOODLES NISSIN 72G
45997418000153,78938984,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,SUCO DEL VALLE FRESH 200ML LIMAO
35402759000185,7896002362146,SAO PAULO,SP,BIMBO DO BRASIL LTDA,BOLO COM GOTAS DE CHOCOLATE PULLMAN 250G
61070694000128,7896007872381,SAO PAULO,SP,SAKURA NAKAYA ALIMENTOS LTDA,GENGIBRE KENKO EM CONSERVA
16849231000104,7896051135425,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,ITAMBÉ COM SAL POTE
15488031000100,7898933879014,CURITIBA,PR,JACQUET BRASIL S.A.,MINI BROWNIE JACQUET 30G CHOCOLATE
12285276000142,7896004401058,MACEIO,AL,SOCOCO SA INDUSTRIAS ALIMENTICIAS,COCO RALADO MAIS COCO
43643857000132,7896079832139,SAO PAULO,SP,IND DE TORRONE NOSSA SENHORA DE MONTEVERGINE LTDA,BANANA PASSA COB C/CHOCOLATE RS
53197141000102,7898357410015,SAO PAULO,SP,GS1 BRASIL - ASSOCIACAO BRASILEIRA DE AUTOMACAO,JANOME 2008
4939545000119,7898928518492,ATIBAIA,SP,HELIO SOARES DE ARAUJO,CREME HID CAP HELCLA QUERATINA
60409075000152,7891000006290,SAO PAULO,SP,NESTLE BRASIL LTDA.,CAFE NESCAFE COM LEITE 12/330
60409075000152,7891000006290,SAO PAULO,SP,NESTLE BRASIL LTDA.,CAFE NESCAFE COM LEITE 12/330
94669611000170,7896291310385,IJUI,RS,FARINHAS INTEGRAIS CISBRA LTDA,CEVADA LIVE TORRADA/MOIDA
5975111000307,7896040706889,PAULINIA,SP,CRIA SIM PRODUTOS DE HIGIENE LTDA.,AMACIANTE LUXO TOQUE POESIA 2L AMACITEL
59557124000115,7891035020001,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,GOMA POX 200ML
60934551000588,7898409950698,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,CHOCOLATE EM PÓ FLEISCHMANN
91155259000167,7896321015686,LAJEADO,RS,FLORESTAL ALIMENTOS S/A,BALA FLORESTAL 150G SORTIDAS
60409075000152,7891000244425,SAO PAULO,SP,NESTLE BRASIL LTDA.,BEBIDA LACTEA LIQUIDA MORANGO 900G NESTLE
60409075000152,7891000244425,SAO PAULO,SP,NESTLE BRASIL LTDA.,BEBIDA LACTEA LIQUIDA MORANGO 900G NESTLE
40499907000161,7898141550316,ALAGOINHAS,BA,LATICINIO MARIANNA LTDA,BEB LAC MORANGO 900G 1005
31565104000177,7894321228723,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,COOKIES TODDY COOKIE EXTRA CHOCOBASE 50G
6042467000180,7896058256307,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISC AYMORE GRAO CHOCOLATE/AVE
6042467000180,7896058251173,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BOLACHA AYMORÉ ÁGUA E SAL
70940994000101,7891962031156,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BOLINHO VISCONTI CHOCOLATE
30153506000100,7896000724458,NOVA IGUACU,RJ,NIELY DO BRASIL INDUSTRIAL LTDA,SHAMPOO USO DIÁRIO NIELY GOLD 300ML MATIZADOR UNIT
60409075000152,7891000103876,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLE IOGURTE.NINHO MORANGO
60409075000152,7891000103876,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLE IOGURTE.NINHO MORANGO
8505736000123,7897664168466,SAO PAULO,SP,FLORA PRODUTOS DE HIGIENE E LIMPEZA S.A,CONDICIONADOR.NEUTROX RSA/MAR PISCINA
1307936000122,7898099390019,LEME,SP,NEWAGE INDUSTRIA DE BEBIDAS LTDA.,REFRIG XAMEGO 2L GUARANA
62000278000116,7891021007429,SAO PAULO,SP,MELITTA DO BRASIL INDUSTRIA E COMERCIO LIMITADA,CAFE MELITA REFIL 25/RS
62162243000426,7896025803688,ITAQUAQUECETUBA,SP,IND E COM DE PROD ALIM CEPERA LTDA,CATCHUP CEPERA FOOD TRUCK
70940994000101,7891962050065,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BISC.BAUDUCCO RECH.112GR GOIABA
16849231000104,7896051121817,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,COALHADA ITAMBÉ INTEGRAL
68088392000126,7896240200880,SANTANA DE PARNAIBA,SP,ORGANICA INDUSTRIA E COMERCIO DE PRODUTOS NATURAIS LTDA,ORGANICA ESPONJA DUPLA FACE R OBDF04
24866741000118,7899659900464,LUZIANIA,GO,GOIAS VERDE ALIMENTOS LTDA EM RECUPERACAO JUDICIAL,MOLHO TOMATE PALADORI TRAD 340G
22137853000102,78914957,GOIANIA,GO,COTY BRASIL COMERCIO LTDA.,LEITE CORPORAL HIDRATANTE PAIXÃO 200ML IRRESISTIVEL UNIT
43816719002402,7898024395232,SAO PAULO,SP,FERRERO DO BRASIL INDUSTRIA DOCEIRA E ALIMENTAR LTDA,CREME DE AVELÃ NUTELLA
33040122000160,7896024770059,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISCOITO PIRAQUE NATUR AVEIA E MEL
3822667000168,7898378180829,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,NECTAR MARATA 1L CAJA
53512810000193,7896256080049,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,ESPEC.KODILAR CANELA CASCA
1551272000142,7898366930504,RECIFE,PE,ASA INDUSTRIA E COMERCIO LTDA,SUCO PALMEIRON CONC GOIABA
16849231000104,7896051125488,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE LÍQUIDO ITAMBE FIT ZERO MAM/LAR
10768623000162,7898938880022,CAJAMAR,SP,NOBEL FOODS DO BRASIL LTDA,ACHOCOLATADO BROWN COW
16849231000104,7896051145219,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,DOCE DE LEITE ITAMBÉ
59557124000115,7891035024368,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,"LAVA LOUCA FINISH 235,3G TABLETE C/13"
52034139000150,7896003703863,MARILIA,SP,MARILAN ALIMENTOS S/A,BISCOITO.MARILAN TORT.BAUNY
46344354000669,7891132009091,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,AZEITE TERRANO
76496702000170,7896045041046,ALMIRANTE TAMANDARE,PR,MOINHOS UNIDOS BRAZIL MATE S.A,CHA REAL MULTIERVAS C.CIDREIRA
60498706000157,7896036096604,SAO PAULO,SP,CARGILL AGRICOLA S A,"MOLHO TOM. POMAROLA 1,"
46344354000669,7891132007554,SAO PAULO,SP,AJINOMOTO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.,SOPA VONO ABÓBORA COM CARNE
59557124000115,7891035040009,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,ALVEJANTE VANISH LIQUIDO TIRA MANCHAS 500ML
6042467000180,7896058251197,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITOS TRIUNFO CREAM CRACKER R
24386289000197,7898994626633,RIO DE JANEIRO,RJ,QUETZAL CHOCOLATE DE ORIGEM LTDA,QUETZAL - HIMALAIA CHOCOLATE 60% COM SAL DE ROCHA 80G ALIMENTOS
52123916000132,7896058591958,MARILIA,SP,DORI ALIMENTOS S.A.,PIRULITO CHICLE BOLETE 525G
50221019000136,7896052600069,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,SCHIN LIMÃO GARRAFA PET 2 L
50221019000136,7896052600069,ITU,SP,HNK BR INDUSTRIA DE BEBIDAS LTDA.,SCHIN LIMÃO GARRAFA PET 2 L
55630289000114,7896214533006,ITATIBA,SP,HERO BRASIL S.A.,GELEIA DE MORANGO DIET
23643315000152,7891025111993,SAO PAULO,SP,DANONE LTDA,IOG DANONE FRUTAS VERM LIQ 170G
61193496000151,7891048063095,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MIST BOLO DR OETKER CHOCOLATE GLUTEN FREE 300G
17385999000137,7898954360157,SAO PAULO,SP,"W PESQUISA, TECNOLOGIA E INDUSTRIA DE ALIMENTOS EIRELI",SUCO KIDS DE MORANGO 200ML LUMINUS
104603000133,7896013558231,NOVA IGUACU,RJ,PHITOTERAPHIA BIOFITOGENIA LABORATORIAL BIOTA LTDA,CREME PARA PENTEAR NOVEX 500G MEUS CACHOS INTENSO UNIT
60934551000588,7898409951787,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,CHANTILLY FLEISCHMANN 1L
2097007000107,78922310,VINHEDO,SP,PERFETTI VAN MELLE BRASIL LTDA.,MENTOS PURE FRESH MINT WINTERGREEN
7526557000100,7891149441204,SAO PAULO,SP,AMBEV S.A.,SUKITA LARANJA GARRAFA PET 1 L
12819074000214,7898136970334,NAZARE DA MATA,PE,MAURICEA ALIMENTOS DO NORDESTE LTDA,PEITO FRANGO BD MAURICEA 1KG
5975111000307,7896040700276,PAULINIA,SP,CRIA SIM PRODUTOS DE HIGIENE LTDA.,LAVA ROUPAS COQUETEL ERVAS
23643315000152,7891025112686,SAO PAULO,SP,DANONE LTDA,LEITE PO APTAMIL PROFUTURA 1 800G
1339808000160,7896998705200,POCOS DE CALDAS,MG,INDUSTRIA DE PANIFICACAO NEWBREAD LTDA,BISCOITO NEWBREAD ROSQUINHAS LEITE
57885220000167,7896064200660,RIBEIRAO PIRES,SP,DOCEIRA CAMPOS DO JORDAO LTDA. EM RECUPERACAO JUDICIAL,SANTA EDWIGES RECHEADO CHOCOLATE 250
49830136000118,7896056100534,SAO PAULO,SP,ARRIFANA INDUSTRIAL IMPORTADORA E EXP DE ALIMENTOS LTDA,AZEITE DE DENDE ARRIFANA
58551326000197,7896273100171,PIRASSUNUNGA,SP,INDUSTRIA DE BEBIDAS PIRASSUNUNGA LTDA,AG CACHACA DO BARRIL PET 12X
52123916000132,7896058503432,MARILIA,SP,DORI ALIMENTOS S.A.,DORI POLAR CEREJA
11507415000172,7896013100423,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,AGUA SANT BRILUX BRANCA 2L
53400784000101,7896281701001,SAO CARLOS,SP,LATICINIOS SALUTE EIRELI,IOGURTE.SALUTE ACAI/BANANA
33247743000110,7896015528300,RIO DE JANEIRO,RJ,GLAXOSMITHKLINE BRASIL LTDA,CREME DENTAL USO DIÁRIO SENSODYNE 90G RÁPIDO ALÍVIO UNIT
61193496000151,7891048044506,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,PUDIM COCO LIGHT DR. OETKER
43461789000190,7896098900918,AMPARO,SP,QUIMICA AMPARO LTDA,SABAO EM PEDRA YPE COM COCO
47964911000100,7896283800245,PATROCINIO PAULISTA,SP,USINA DE LATICINIOS JUSSARA SA,CREME DE LEITE JUSSARA
31565104000177,7894321218229,SAO PAULO,SP,PEPSICO DO BRASIL LTDA,BEB.LACTEA TODDY 270ML SHAKE
73410326000160,7897395080006,RIO DE JANEIRO,RJ,CERVEJARIA PETROPOLIS S/A,CERVEJA WELTENBURGER KLOSTER ANNO 1050
23643315000152,7891025320555,SAO PAULO,SP,DANONE LTDA,IOGURTE LÍQUIDO DANONE MORANGO
2489981000108,7898286190330,LAGARTO,SE,I.V.L. INDUSTRIAS VIEIRA LTDA,VINAGRE BALSAMICO MARATA 500ML
48205157000180,7896763621001,GARCA,SP,ORLANDO ZANCOPE & CIA. LTDA.,ESPAGUETE ADRIA Nº 8
46025722000100,7896022200169,SUMARE,SP,PASTIFICIO SELMI SA,AVE-MARIA RENATA COM OVOS
45997418000153,7894900093049,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REF FANTA GUARANA PET 250 ML
43461789000190,7896098903681,AMPARO,SP,QUIMICA AMPARO LTDA,DESINFETANTE BAK YPÊ FLORAL 2LT
5317992000107,7898902456192,SAO PAULO,SP,SUPLICY CAFES ESPECIAIS S.A.,CAPSULA CAFE SUPLICY TORRA MEDIA C/10
82641986000143,7891031409381,BLUMENAU,SC,COMPANHIA HEMMER INDUSTRIA E COMERCIO,MOLHO HEMMER 1KG BARBERCUE
87456562001870,7893500012672,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,TIO JOÃO CARRETEIRO COZINHA E SABOR PACOTE
2279324000489,7891167011960,SAO PAULO,SP,GDC ALIMENTOS S.A,ATUM RALADO
1257995000133,7898080641571,CORUMBAIBA,GO,GOIASMINAS INDUSTRIA DE LATICINIOS LTDA,MISTURA PARA BOLO SABOR COCO 400G ITALAC
2867469000158,7897972000595,CARAPICUIBA,SP,KIM NETO INDUSTRIA E COMERCIO DE PANIFICACAO LTDA,BOLO KIM CHOCOLATE
61193496000151,7891048045114,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,PUDIM DR.OETKER BAUNILHA
82641986000143,7891031412053,BLUMENAU,SC,COMPANHIA HEMMER INDUSTRIA E COMERCIO,MAIONESE HEMMER 290GR CEBOLA/SALSA PT
16849231000104,7896051125372,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,IOGURTE ITAMBE FIT LIGHT FR VERMELHO 480GR
16183527000139,7896394804514,VITORIA DA CONQUISTA,BA,TEIU INDUSTRIA E COMERCIO LTDA,AMAC.TEIU 500ML AM.
1851716000165,7896071003193,APARECIDA DE GOIANIA,GO,CIPA-INDUSTRIAL DE PRODUTOS ALIMENTARES LTDA,BISCOITO.AGUA E SAL MABEL
62546387000133,7896292313804,MATAO,SP,PREDILECTA ALIMENTOS LTDA,MOLHO TOMATE SO FRUTA SACHET
81727414000119,7896283006524,CURITIBA,PR,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,BISC JASMINE ZERO ACUCAR SOU SWEET CHOC C GOTA 90GR
79638524001800,7891089040277,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,ESPANHOL EXTRA VIRGEM LA VIOLETERA
6042467000180,7896058254129,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO AYMORÉ CRACKER GRÃO DA TERRA INTEGRAL
84432111000167,7896038308057,JARAGUA DO SUL,SC,URBANO AGROINDUSTRIAL LTDA,ARROZ INTEGRAL TIO URBANO 1KG
9040976000162,7898434400205,GARIBALDI,RS,CAVE SAO MIGUEL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS EIRELI,SUCO MACA CAVE SAO MIGUEL
16849231000104,7896051162063,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,BEBIDA LACTEA CHOCOLATE 200ML ITAMBÉ
61193496000151,7891048064108,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MIST MUFFIN DR OETKER GOTAS DE CHOC 185G
79638524001800,7891089100018,CURITIBA,PR,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,AZEITONA V LA VIOLETERA VD 24X | AZEITONA VERDE LA VIOLETERA
10860226000116,7898911010019,BRAGANCA PAULISTA,SP,TICO ROSA INDUSTRIA DE BEBIDAS LTDA,CACHAÇA APERITIVO BUSCA VIDA 750ML
49559487000136,7896266155560,SAO ROQUE,SP,VITIVINICOLA GOES LTDA,GRAPE GOES COOL VINHO TINTO LATA
2176615000107,7898126400353,ALVINOPOLIS,MG,BIO-EXTRATUS COSMETIC NATURAL LTDA,CONDICIONADOR BIO EXTRATUS JABORANDI
16849231000104,7896051128045,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,BEBIDA LÁCTEA ITAMBÉ NOLAC CHOCOLATE 1LT
13324184000197,7891999003683,SAO PAULO,SP,VIGOR ALIMENTOS S.A,IOGURTE GREGO VIGOR FRUTAS VERMELHAS
3822667000168,7898378180164,ESTANCIA,SE,MARATA SUCOS DO NORDESTE LTDA.,SUCO MARATA GOIABA
62461140000114,7891203010506,SAO PAULO,SP,LUA NOVA IND E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,PAO SOVADO PANCO
70940994000101,7891962026831,GUARULHOS,SP,PANDURATA ALIMENTOS LTDA,BISCOITO BAUDUCCO LEVÍSSIMO INTEGRAL
68418433000103,7896183306632,EMBU DAS ARTES,SP,TOTAL QUIMICA LIMITADA,LAVA ROUPAS PLUSH PLANET 2LT
588458000103,7897517206536,MONTE ALTO,SP,FUGINI ALIMENTOS LTDA,MOLHO FUGINI YAKISSOBA SHOYU SACHET
45997418000153,7894900701159,RIO DE JANEIRO,RJ,COCA COLA INDUSTRIAS LTDA,REFRIG.COCA COLA ZERO SLEEK LT.310ML
33306929000445,7898587774352,RIO DE JANEIRO,RJ,PROCOSA PRODUTOS DE BELEZA LTDA,CONDICIONADOR ELSEVE ÓLEO EXTRAORDINÁRIO NUTRIÇÃO
6042467000180,7896058256215,CAMPINAS,SP,BAGLEY DO BRASIL ALIMENTOS LTDA,BISCOITO TORTUGUITA RECHEADO CHOCOLATE COM BAUNILHA 130G ARCOR
60498706000157,7896036091333,SAO PAULO,SP,CARGILL AGRICOLA S A,LIZA LIGHT POTE
94904133000136,7898070110766,BENTO GONCALVES,RS,ADEGA CASA DE MADEIRA LTDA.,SUCO UVA CASA MADEIRA KOSHER INTEGRAL 500M
59557124000115,7891035040405,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,ALVEJANTE VANISH WHITE 500ML
62691043000118,7896066336466,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,PÃO DE FORMA GRÃO SABOR MULTIGRÃOS WICKBOLD 450G
2489981000108,7898286190132,LAGARTO,SE,I.V.L. INDUSTRIAS VIEIRA LTDA,VINAGRE MARATA ALCOOL 500 ML
33122466000119,7894650004463,RIO DE JANEIRO,RJ,CERAS JOHNSON LTDA,LIMPADOR MR. MÚSCULO MULTIUSO ORIGINAL
61193496000151,7891048061800,SAO PAULO,SP,DR. OETKER BRASIL LTDA.,MIST P BOLO DR OETKER MILHO CREMOSO 400GR
51377935000122,7896070191037,LEME,SP,MASSAS ALIMENTICIAS DA ROZ LTDA,MACARRÃO DA ROZ OVOS ESPAGUETTI
60409075000152,7891000104651,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLÉ GREGO COM ABACAXI
60409075000152,7891000104651,SAO PAULO,SP,NESTLE BRASIL LTDA.,NESTLÉ GREGO COM ABACAXI
61070694000128,7896007811304,SAO PAULO,SP,SAKURA NAKAYA ALIMENTOS LTDA,MOLHO DE PIMENTA VERMELHA KENKO
2932074000191,7896094908598,SAO PAULO,SP,HYPERA S.A.,MONANGE HIDRATAÇÃO INTENSIVA NUTRISKIN
61087367000189,7896353300064,SAO PAULO,SP,LATICINIOS CATUPIRY LTDA,REQUEIJAO CATUPIRY
35402759000185,7896002302845,SAO PAULO,SP,BIMBO DO BRASIL LTDA,PAO SUPREME CASTANHA DO PARA E QUINOA 600G
35402759000185,7896002302845,SAO PAULO,SP,BIMBO DO BRASIL LTDA,PAO SUPREME CASTANHA DO PARA E QUINOA 600G
1773518000120,7898623951099,JANDIRA,SP,DEVINTEX COSMETICOS LTDA,CR TRAT SALON LINE 500ML HIDRATAÇAO SOS KIDS
60409075000152,7891000113448,SAO PAULO,SP,NESTLE BRASIL LTDA.,LEITE FERMENTADO CHAMYTO 480G CITRUS
60409075000152,7891000113448,SAO PAULO,SP,NESTLE BRASIL LTDA.,LEITE FERMENTADO CHAMYTO 480G CITRUS
33040122000160,7896024770301,RIO DE JANEIRO,RJ,INDUSTRIA DE PRODUTOS ALIMENTICIOS PIRAQUE S A,BISC.PIRAQUE 200G NATUR CACAU/CEREAIS
16849231000104,7896051128441,BELO HORIZONTE,MG,ITAMBE ALIMENTOS S/A,LEITE PO NOLAC INTEGRAL INST.ZERO LACTOSE
3956345000101,7898293493752,UBERLANDIA,MG,"BIOTEC COSMETICOS, INDUSTRIA E COMERCIO LTDA",CREME PENTEAR BIO HAIR 300G CACHOS DEFINIDOS
11507415000172,7896013142065,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,AGUA SANITARIA CLORAL 1L
72077514000156,7896317105025,SAO JOSE DO RIO PRETO,SP,REFRIGERANTES ARCO IRIS LTDA,REFRIGERANTE COTUBA - PET
43461789000190,7896055504203,AMPARO,SP,QUIMICA AMPARO LTDA,DESINFETANTE PERFUMADO ATOL (LAVANDA)
1121175000110,7896245705403,SENADOR CANEDO,GO,CICOPAL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS E HIGIENE PESSOAL LTDA,WAFER MICOS 115G CHOCOLATE
14998371000119,7896005272046,FORTALEZA,CE,J MACEDO S/A,BOLO DONA BENTA COCO
24849580000154,7896354100861,HIDROLANDIA,GO,MARAJOARA INDUSTRIA DE LATICINIOS LTDA,LEITE CONDENSADO TP MARAJOARA
17467515000107,7896224836098,SANTA LUZIA,MG,CAFE TRES CORACOES S.A,ACHOCOLATADO CHOCOLATTO 3 CORACOES 700G
87456562001870,7893500018469,PELOTAS,RS,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,TIO JOÃO PARBOILIZADO TIPO 1 PACOTE
17159518000175,7896417204420,CONTAGEM,MG,DOMINGOS COSTA INDUSTRIAS ALIMENTICIAS SA,MAC VILMA 500G LETRINHAS COVOS
60934551000588,7898409951046,SAO PAULO,SP,AB BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,FERMENTO EM PÓ QUÍMICO FLEISCHMANN
62691043000118,7891193020387,DIADEMA,SP,WICKBOLD & NOSSO PAO INDUSTRIAS ALIMENTICIAS LTDA,SEVEN BOYS MÁRMORE CHOCOLATE 300
7604556000136,7896000595614,RECIFE,PE,EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A,SUCO MAGUARY LIFE LARANJA 1LT
24353832000150,7898416524677,JUNDIAI,SP,FOOD BRANDS INDUSTRIA DE PRODUTOS ALIMENTICIOS S/A,MOLHO BARBECUE KISABOR
1257995000133,7898080641830,CORUMBAIBA,GO,GOIASMINAS INDUSTRIA DE LATICINIOS LTDA,LEITE EM PÓ DESNATADO INSTANTÂNEO 280G – LATA ITALAC
7526557000100,7891991010115,SAO PAULO,SP,AMBEV S.A.,SODA ANTARCTICA GARRAFA PET
59557124000115,7891035249006,SAO PAULO,SP,RECKITT BENCKISER ( BRASIL ) LTDA.,LIMP VEJA PERF NAT DIL LAV 12X1 LT 24900 | DESINFETANTE.VEJA LAVANDA 1LT.
11507415000172,7896013106562,PAULISTA,PE,INDUSTRIAS REUNIDAS RAYMUNDO DA FONTE SA,AMAC SONHO CONC REFIL LAV 500ML
53512810000193,7896256080094,SAO JOSE DO RIO PRETO,SP,M W A COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,ESPEC.KODILAR SALSA DESID.
