cnpj,gtin,city,state
84046101000193,07891080400599,SAO PAULO,SP
56012420000142,07896656800940,RIBEIRAO PRETO,SP
61068276000104,07891150032927,VALINHOS,SP
87456562001870,07893500065203,PELOTAS,RS
14049467000130,07891097000201,SAO PAULO,SP
81727414000119,07896283006043,CURITIBA,PR
61068276000104,07891150038592,VALINHOS,SP
88447032000180,07896099000334,PORTO ALEGRE,RS
56851355000149,07896085869839,SAO BERNARDO DO CAMPO,SP
62168679000180,07896050411025,SAO PAULO,SP
61193496000151,07891048061770,SAO PAULO,SP
01773518000120,07898524345096,JANDIRA,SP
28053619000183,07891008240788,VILA VELHA,ES
12213443000140,07896481190100,ARAPIRACA,AL
00167268000112,07898324140099,FORTALEZA,CE
01851716000165,07896071024747,APARECIDA DE GOIANIA,GO
00063960000109,07891737988388,PORTO ALEGRE,RS
61068276000104,07891150058972,VALINHOS,SP
61068276000104,07891150058989,VALINHOS,SP
01773518000120,07898524348998,JANDIRA,SP
06270940000187,07898915649055,SAO PAULO,SP
60409075000152,07891000259351,SAO PAULO,SP
01202633000145,07896495000051,CAJAMAR,SP
61068276000104,07891150056572,VALINHOS,SP
10483444000189,07898403780772,MORADA NOVA,CE
61586558000195,07891095030040,SAO PAULO,SP
47508411110504,07895000399949,SAO PAULO,SP
46344354000669,07891132005994,SAO PAULO,SP
33033028000184,07895800201503,CURITIBA,PR
04412044000180,07898403910049,SOROCABA,SP
60945169001037,07891079012130,IBIUNA,SP
17467515000107,07896005805114,SANTA LUZIA,MG
60934551000588,07898409951602,SAO PAULO,SP
12764852000134,07898628360568,SAO PAULO,SP
60618436000170,07896061300783,SAO PAULO,SP
01125487000100,07897938900662,MARINGA,PR
62461140000114,07891203058713,SAO PAULO,SP
14049467000130,07891097013003,SAO PAULO,SP
31565104000177,07892840813505,SAO PAULO,SP
52239654000176,07898195526107,SANTANA DE PARNAIBA,SP
02489981000108,07898286190651,LAGARTO,SE
05552477000101,07898497186467,ABREU E LIMA,PE
07598255000147,07898950172150,SAO PAULO,SP
52034139000150,07896003702866,MARILIA,SP
02286974000109,07896462300122,DIADEMA,SP
10483444000189,07898403780338,MORADA NOVA,CE
81727414000119,07896283000898,CURITIBA,PR
60945169001037,07891079001561,IBIUNA,SP
82645862000136,07891014115681,BLUMENAU,SC
75802041000109,07896931614170,CAMPO LARGO,PR
60409075000152,07891000255773,SAO PAULO,SP
70940994000101,07891962051741,GUARULHOS,SP
60498706000157,07896036095065,SAO PAULO,SP
60409075000152,07891000090732,SAO PAULO,SP
05975111000137,07898489511086,PAULINIA,SP
47508411110504,07895000475230,SAO PAULO,SP
31565104000177,07892840252649,SAO PAULO,SP
60409075000152,07891000259375,SAO PAULO,SP
07526557000100,07891149102785,SAO PAULO,SP
25759366000170,07897184000413,UBERLÂNDIA,MG
07206816000115,07896205722013,FORTALEZA,CE
22137853000102,07891182999151,GOIANIA,GO
60409075000152,07891000300503,SAO PAULO,SP
17467515000107,07896005800362,SANTA LUZIA,MG
06042467000180,07896058251203,CAMPINAS,SP
60498706000157,07896036091326,SAO PAULO,SP
45997418000153,07894900610017,RIO DE JANEIRO,RJ
06042467000180,07896058257274,CAMPINAS,SP
23643315000152,07891025103226,SAO PAULO,SP
45997418000153,07894900093025,RIO DE JANEIRO,RJ
47508411110504,07895000466696,SAO PAULO,SP
59403220000290,07897721410132,FORTALEZA,CE
50564053000880,07891022854220,SAO BERNARDO DO CAMPO,SP
02365095000172,07898939253160,PALMEIRA DOS INDIOS,AL
02333707000145,07896089040418,JUNDIAI,SP
79638524001800,07891089100032,CURITIBA,PR
51723435000103,07896496980833,OSASCO,SP
62546387000133,07896292319837,MATAO,SP
22229207000175,07896021300099,MACHADO,MG
08511719000107,07896744035629,MACEIO,AL
50564053000880,07891022856798,SAO BERNARDO DO CAMPO,SP
02365095000172,07898939253283,PALMEIRA DOS INDIOS,AL
62461140000114,07891203021120,SAO PAULO,SP
50955707000472,07896102502244,BARUERI,SP
06917470000109,07896244840129,FORTALEZA,CE
56851355000149,07896085869822,SAO BERNARDO DO CAMPO,SP
10483444000189,07898403780499,MORADA NOVA,CE
87456562001870,07893500090786,PELOTAS,RS
01838723000127,07891515418410,Itajaí,SC
04667152000101,07898942301469,PIRACICABA,SP
46344354000669,07891132005987,SAO PAULO,SP
60409075000152,07891000255483,SAO PAULO,SP
16849231000104,07896051123996,BELO HORIZONTE,MG
34317917000136,07898950738424,ITABUNA,BA
08864807000184,07898944992146,ARACAJU,SE
31565104000177,07894321711058,SAO PAULO,SP
21326756000103,07896629650114,ITUIUTABA,MG
11609581000180,07896569400848,ITU,SP
31565104000177,07892840268046,SAO PAULO,SP
00588458000103,07897517209032,MONTE ALTO,SP
02867469000158,07897972000571,CARAPICUIBA,SP
23643315000152,07891025102663,SAO PAULO,SP
01503284000100,07898027658105,GUARULHOS,SP
61586558000195,07891095200542,SAO PAULO,SP
04899037000669,07898942775314,PETROLINA,PE
81727414000119,07896283006357,CURITIBA,PR
07206816000115,07896205744053,FORTALEZA,CE
61068276000104,07891150043428,VALINHOS,SP
31565104000177,07892840253745,SAO PAULO,SP
82641986000143,07891031409091,BLUMENAU,SC
01773518000120,07898623952706,JANDIRA,SP
23643315000152,07891025114680,SAO PAULO,SP
47038344000153,07896622712659,SERTAOZINHO,SP
31565104000177,07892840259549,SAO PAULO,SP
33306929000798,07898587765015,SAO PAULO,SP
00588458000103,07897517209155,MONTE ALTO,SP
07206816000115,07891152300550,FORTALEZA,CE
61070694000128,07896007865130,SAO PAULO,SP
13324184000197,07891999014498,SAO PAULO,SP
47508411110504,07895000318520,SAO PAULO,SP
29689346000120,07896260735911,TRINDADE,GO
61068276000104,07891150029606,VALINHOS,SP
55883094000186,07896229800469,SAO PAULO,SP
51377935000122,07896070121065,LEME,SP
14049467000130,07891097000140,SAO PAULO,SP
08811226001903,07891091016109,CABEDELO,PB
70940994000101,07891962000251,GUARULHOS,SP
61155511000177,07891965110094,SAO PAULO,SP
54516661003704,07891010245238,SAO JOSE DOS CAMPOS,SP
60409075000152,07891000118924,SAO PAULO,SP
43816719002402,07898024396994,SAO PAULO,SP
07206816000115,07896005012215,FORTALEZA,CE
76255926000190,07896019201018,CORNELIO PROCOPIO,PR
60498706000157,07896036093139,SAO PAULO,SP
43461789000190,07896098900048,AMPARO,SP
28053619000183,07891008151275,VILA VELHA,ES
12213443000140,07896481120039,ARAPIRACA,AL
07526557000100,07891991000796,SAO PAULO,SP
58551326000197,07896273100041,PIRASSUNUNGA,SP
62546387000133,07896292307780,MATAO,SP
17682600000180,07897773300672,SAO LOURENCO,MG
87315834000174,07891330015610,ARROIO DO MEIO,RS
50706019000126,07891136065208,SOROCABA,SP
61068276000104,07891037744356,SAO PAULO,SP
07757005000617,07898205924060,LAVRAS,MG
56012420000142,07896656800032,RIBEIRAO PRETO,SP
10483444000189,07898403780574,MORADA NOVA,CE
59557124000115,07891035115509,SAO PAULO,SP
33040122000160,07896024723994,RIO DE JANEIRO,RJ
02957518000143,07898962676196,SAO PAULO,SP
61193496000151,07891048036709,SAO PAULO,SP
16849231000104,07896051128021,BELO HORIZONTE,MG
60409075000152,07891000077948,SAO PAULO,SP
30153506000100,07896000705976,NOVA IGUACU,RJ
81727414000119,07896283004513,CURITIBA,PR
76490184000187,07891098010575,RIO DE JANEIRO,RJ
07496057000172,07898022210247,ARAPIRACA,AL
07206816000115,07896213000172,FORTALEZA,CE
01851716000165,07896071024495,APARECIDA DE GOIANIA,GO
28053619000183,07891008349023,VILA VELHA,ES
67766584000181,07897011000029,SAO JOSE DO RIO PARDO,SP
13324184000197,00000078911260,SAO PAULO,SP
01257995000133,07898080640925,CORUMBAIBA,GO
19900000000176,07896045504541,JACAREI,SP
08726429000172,07898922974492,UBERLANDIA,MG
49830136000118,07896056102927,SAO PAULO,SP
38930624000342,07898416780103,CAMPINAS,SP
07206816000115,07896085075896,FORTALEZA,CE
08811226001903,07891091014761,CABEDELO,PB
55885321000102,07896030518454,SAO PAULO,SP
64904295000103,07896006711117,SAO PAULO,SP
06042467000180,07896058204834,CAMPINAS,SP
29737368001271,07896423424539,GUARAREMA,SP
55630289000114,07896214500077,ITATIBA,SP
10483444000189,07898403780284,MORADA NOVA,CE
26189084000147,07898130990413,DISTRITO DE OLIVEIRA,MG
73410326000160,07897395007126,RIO DE JANEIRO,RJ
00353155000101,07891772155356,DIADEMA,SP
61087367000189,07896353300897,SAO PAULO,SP
10351637000186,07898941911065,SAO PAULO,SP
02780640000510,07896196061009,SAO PAULO,SP
62162243000426,07896025803251,ITAQUAQUECETUBA,SP
61193496000151,07891048050675,SAO PAULO,SP
61068276000104,07891150043442,VALINHOS,SP
55630289000114,07896214500060,ITATIBA,SP
00063960000109,07891737989705,PORTO ALEGRE,RS
00382468002131,07891024171233,SAO BERNARDO DO CAMPO,SP
47508411110504,07895000336494,SAO PAULO,SP
35402759000185,07896209401181,SAO PAULO,SP
54360656000144,07891118012008,RIO DAS PEDRAS,SP
47508411110504,07895000318537,SAO PAULO,SP
33479445000155,07896050502204,RIO DE JANEIRO,RJ
45997418000153,07894900093261,RIO DE JANEIRO,RJ
14998371000119,07896005218082,FORTALEZA,CE
60945169001037,07891079012765,IBIUNA,SP
11507415000172,07896013107477,PAULISTA,PE
01851716000165,07896071003162,APARECIDA DE GOIANIA,GO
92322890000176,07898144020120,VIAMAO,RS
34317917000136,07898606180034,ITABUNA,BA
17467515000107,07896005807743,SANTA LUZIA,MG
60409075000152,07891000051436,SAO PAULO,SP
29588019000182,07896336802264,TERESOPOLIS,RJ
64904295000103,07896006755517,SAO PAULO,SP
34317917000136,07898606180713,ITABUNA,BA
84046101037194,07891300908690,SAO PAULO,SP
14998371000119,07896005262160,FORTALEZA,CE
46025722000100,07896022203092,SUMARE,SP
51377935000122,07896070121089,LEME,SP
08875424000101,07899389700891,FORQUILHINHA,SC
01615814000101,07894000050720,SAO PAULO,SP
04826593000109,07898939247039,MAMBAI,GO
33122466000119,07894650003282,RIO DE JANEIRO,RJ
23643315000152,07891025115069,SAO PAULO,SP
59557124000115,07891035040412,SAO PAULO,SP
14998371000119,07896005281673,FORTALEZA,CE
02333707000145,07896089089837,JUNDIAI,SP
54360656001701,07898142861688,CAMPINAS,SP
60409075000152,07891000015391,SAO PAULO,SP
28053619000183,07891008170870,VILA VELHA,ES
60409075000152,07891000244562,SAO PAULO,SP
15488031000100,07898933879892,CURITIBA,PR
60618436000170,07896061301865,SAO PAULO,SP
07358761004075,07891738022487,SAO PAULO,SP
45997418000153,00000078936478,RIO DE JANEIRO,RJ
13324184000197,07891999010575,SAO PAULO,SP
25759366000170,07897184000215,UBERLÂNDIA,MG
61068276000104,07891150050235,VALINHOS,SP
50564053000880,07891022858433,SAO BERNARDO DO CAMPO,SP
01856022000110,07897042013753,UBERABA,MG
60934551000588,07898409951121,SAO PAULO,SP
00069957000194,07898152996448,CURITIBA,PR
84046101000193,07891080147142,SAO PAULO,SP
02089969000106,07898215155003,BELA VISTA DE GOIAS,GO
02932074000191,07896094907164,SAO PAULO,SP
31565104000177,07892840268442,SAO PAULO,SP
07206816000115,07896205722075,FORTALEZA,CE
61068276000104,07891150033795,VALINHOS,SP
08811556000170,07896087200821,CAMPINA GRANDE,PB
47508411110504,07895000341986,SAO PAULO,SP
73410326000160,07897395020286,RIO DE JANEIRO,RJ
08811556000170,07896087200975,CAMPINA GRANDE,PB
61193496000151,07891048040003,SAO PAULO,SP
60409075000152,00000078936119,SAO PAULO,SP
02340534000192,07896945401629,CUSTODIA,PE
06042467000180,07896058254396,CAMPINAS,SP
35402759000185,07896002362412,SAO PAULO,SP
02914460000150,07894904928989,SAO PAULO,SP
22137853000102,07898919412297,GOIANIA,GO
00588458000103,07897517200459,MONTE ALTO,SP
33033028000184,07893333325109,CURITIBA,PR
01131570000183,07898605250417,JAGUARIUNA,SP
55223127000161,07896263500424,POTIRENDABA,SP
07604556000136,07896005400012,RECIFE,PE
50590553000110,07896013402510,TABOAO DA SERRA,SP
07206816000115,07896205780013,FORTALEZA,CE
08726429000172,07898922974515,UBERLANDIA,MG
22229207000175,07896021300037,MACHADO,MG
07206816000115,07896213000479,FORTALEZA,CE
70940994000101,07891962051062,GUARULHOS,SP
56851355000149,07896085862663,SAO BERNARDO DO CAMPO,SP
03985019000122,07898443730065,SAO PAULO,SP
10782639000120,07896221600524,JABOATAO DOS GUARARAPES,PE
49830136000118,07896056102910,SAO PAULO,SP
33122466000119,07894650080702,RIO DE JANEIRO,RJ
10483444000189,07898403782370,MORADA NOVA,CE
60409075000152,07891000109298,SAO PAULO,SP
60409075000152,07891000255544,SAO PAULO,SP
50955707000472,07896102584066,BARUERI,SP
76490184000187,07891098038395,RIO DE JANEIRO,RJ
73445454000140,07897386784258,CAXIAS DO SUL,RS
61068276000104,07891150026513,VALINHOS,SP
01838723000127,07891515971977,Itajaí,SC
62691043000118,07891193020370,DIADEMA,SP
02279324000489,07891167011755,SAO PAULO,SP
33122466000119,07894650020081,RIO DE JANEIRO,RJ
84432111000167,07896038306053,JARAGUA DO SUL,SC
17294309000134,07898595660128,BLUMENAU,SC
07358761004075,07891738020223,SAO PAULO,SP
46278537000119,07896115700262,OSASCO,SP
44288975000132,07891094001027,MOGI DAS CRUZES,SP
07757005000617,07898205923827,LAVRAS,MG
60934551000588,07898409951329,SAO PAULO,SP
14049467000130,07898955617731,SAO PAULO,SP
01470165000190,07898005718302,SERRA,ES
18882209000191,07896825400131,SAO PAULO,SP
96468079000159,07897259401442,SAO PAULO,SP
43816719002402,07898024397144,SAO PAULO,SP
45997418000153,07894900911701,RIO DE JANEIRO,RJ
00441885000164,07897173001247,JANDIRA,SP
04429377000111,07898292884063,SAO PAULO,SP
43928183000112,07896060010492,SAO PAULO,SP
46025722000100,07896022200039,SUMARE,SP
02279324000489,07891167012011,SAO PAULO,SP
46025722000100,07896022201890,SUMARE,SP
07175867000127,07898530841162,SAO PAULO,SP
84046101000193,07891080151255,SAO PAULO,SP
60934551000588,07897309401583,São Paulo,SP
47508411110504,07895000330072,SAO PAULO,SP
61068276000104,07891150049628,VALINHOS,SP
07187796000182,07898912704832,BOTELHOS,MG
62546387000133,07896292314672,MATAO,SP
55002133000199,07896004004310,SAO PAULO,SP
07206816000115,07896264601335,FORTALEZA,CE
85720290000109,07896202891422,LAURENTINO,SC
01551272000142,07898031172482,RECIFE,PE
01615814000101,07896035301242,SAO PAULO,SP
61586558000195,07891095154043,SAO PAULO,SP
60409075000152,07891000084663,SAO PAULO,SP
55572044000188,07896279115261,SAO PAULO,SP
74575804000155,07897701101821,SAO CAETANO DO SUL,SP
01851716000165,07896071024136,APARECIDA DE GOIANIA,GO
60945169001037,07891079006009,IBIUNA,SP
47508411110504,07895000377787,SAO PAULO,SP
47508411110504,07895000453092,SAO PAULO,SP
70940994000101,07891962007366,GUARULHOS,SP
00095051000144,07896522035421,VESPASIANO,MG
62676002000152,07896010170320,SAO PAULO,SP
06042467000180,07896058257724,CAMPINAS,SP
60409075000152,07891000242483,SAO PAULO,SP
61070694000128,07896007831357,SAO PAULO,SP
62546387000133,07896292302686,MATAO,SP
19797484000170,07908103800011,ARAPIRACA,AL
77595395000228,07896275970406,MEDIANEIRA,PR
02333707000145,07896089013368,JUNDIAI,SP
61068276000104,07891150055780,VALINHOS,SP
61075099000185,07896237900182,SAO PAULO,SP
62546387000133,07896292303713,MATAO,SP
04429377000111,07898292889235,SAO PAULO,SP
35402759000185,07896002303804,SAO PAULO,SP
06042467000180,07896058204902,CAMPINAS,SP
61068276000104,07891150042568,VALINHOS,SP
08142803000192,07896183210045,São Paulo,SP
61068276000104,07891150051904,VALINHOS,SP
87315834000174,07891330015658,ARROIO DO MEIO,RS
78860863000126,07896327512967,CHAPECO,SC
02914460000150,07894904797905,SAO PAULO,SP
12213443000140,07896481130175,ARAPIRACA,AL
61068276000104,07891150036369,VALINHOS,SP
31565104000177,07894321228822,SAO PAULO,SP
61068276000104,07891150020672,VALINHOS,SP
21311033000122,07898959575143,CRICIUMA,SC
59557124000115,07891035036231,SAO PAULO,SP
00382468002131,07891024002490,SAO BERNARDO DO CAMPO,SP
43928183000112,07896060018429,SAO PAULO,SP
02176615000107,07898126400353,ALVINOPOLIS,MG
61068276000104,07891150038547,VALINHOS,SP
73856593000166,07899547522372,TOLEDO,PR
43643857000132,07896079813336,SAO PAULO,SP
14986335000135,07896532700807,JEQUIE,BA
46025722000100,07896022200794,SUMARE,SP
31565104000177,07892840235611,SAO PAULO,SP
01773518000120,07898524347014,JANDIRA,SP
07206816000115,07891152320947,FORTALEZA,CE
02924249000119,07896253401144,ANAPOLIS,GO
58128190000107,07891018000341,ARACAIGUAMA,SP
61193496000151,07891048052365,SAO PAULO,SP
13324184000197,07891999904805,SAO PAULO,SP
07206816000115,07896005021088,FORTALEZA,CE
00382468002131,07891024130919,SAO BERNARDO DO CAMPO,SP
07206816000115,07896085085376,FORTALEZA,CE
70940994000101,07891962054810,GUARULHOS,SP
05585629000164,07898910533335,MATHEUS LEME,MG
11507415000172,07896013103134,PAULISTA,PE
84432111000167,07896038311194,JARAGUA DO SUL,SC
61297784000318,07891122113173,EMBU DAS ARTES,SP
73410326000160,07897395080082,RIO DE JANEIRO,RJ
60409075000152,07891000014523,SAO PAULO,SP
31565104000177,07892840802790,SAO PAULO,SP
10483444000189,07898403780635,MORADA NOVA,CE
61155511000177,07891965127160,SAO PAULO,SP
47038344000153,07896622711133,SERTAOZINHO,SP
61586558000195,07891095013807,SAO PAULO,SP
60409075000152,00000078936126,SAO PAULO,SP
60409075000152,07891000107744,SAO PAULO,SP
23643315000152,07891025113805,SAO PAULO,SP
61068276000104,07891150058903,VALINHOS,SP
50564053000880,07897000800548,SAO BERNARDO DO CAMPO,SP
78860863000126,07896327500674,CHAPECO,SC
05232382000100,07898912549020,MACEIO,AL
55815823000167,07896437900012,LEME,SP
07206816000115,07891152300710,FORTALEZA,CE
22137853000102,07898919412266,GOIANIA,GO
55885321000102,07896030519659,SAO PAULO,SP
17159518000175,07896417204789,CONTAGEM,MG
46344354000669,07891132019717,SAO PAULO,SP
02932074000191,07898928577628,SAO PAULO,SP
24949232000159,07896207613241,SAO PAULO,SP
35402759000185,07896002369183,SAO PAULO,SP
92215763000178,07896012300213,PELOTAS,RS
02279324000489,07891167015043,SAO PAULO,SP
07604556000136,07896000595577,RECIFE,PE
70940994000101,07891962035451,GUARULHOS,SP
60409075000152,07891000060421,SAO PAULO,SP
11507415000172,07896013106029,PAULISTA,PE
50955707000472,07896102502909,BARUERI,SP
23643315000152,07891025107163,SAO PAULO,SP
33033028000184,07896019602105,CURITIBA,PR
04429377000111,07899970400056,SAO PAULO,SP
47508411110504,07895000389681,SAO PAULO,SP
23643315000152,07891025110897,SAO PAULO,SP
89738173000115,07896359010226,ESTEIO,RS
11923281000170,07898090130058,MACEIO,AL
43461789000190,07896098900109,AMPARO,SP
60945169001037,07891079000380,IBIUNA,SP
61068276000104,07891150039926,VALINHOS,SP
29689346000120,07896260700513,TRINDADE,GO
52034139000150,07896003703245,MARILIA,SP
60498706000157,07896036097267,SAO PAULO,SP
03861512000130,07898286200992,ITAPORANGA D AJUDA,SE
62461140000114,07891203058041,SAO PAULO,SP
61586558000195,07891095023967,SAO PAULO,SP
61068276000104,07891150055537,VALINHOS,SP
22137853000102,07896235319634,GOIANIA,GO
60409075000152,07891000096864,SAO PAULO,SP
05919420000190,07896179501102,PACAJUS,CE
60945169001037,07891079011799,IBIUNA,SP
06889034000165,07896388222331,FORTALEZA,CE
60498706000157,07896036095898,SAO PAULO,SP
30153506000100,07896000722737,NOVA IGUACU,RJ
17090600000190,07898954857060,MORENO,PE
60409075000152,07891000077924,SAO PAULO,SP
01838723000127,07893000394117,Itajaí,SC
06042467000180,07896058257182,CAMPINAS,SP
46842894000591,07898295300409,CANDIDO MOTA,SP
15488031000100,07898933879908,CURITIBA,PR
01615814000101,07891700206952,SAO PAULO,SP
33040122000160,07896024721860,RIO DE JANEIRO,RJ
58609751000190,07896573360534,TAUBATE,SP
61193496000151,07891048045756,SAO PAULO,SP
06042467000180,07896058217889,CAMPINAS,SP
50221019000136,07896052600038,ITU,SP
61365557000110,07896331100389,SAO SEBASTIAO DO PARAISO,MG
31565104000177,07892840267841,SAO PAULO,SP
47081427000125,07896238101533,CATANDUVA,SP
61087367000189,07896353301177,SAO PAULO,SP
30066989000105,07896229906246,NOVA IGUACU,RJ
50564053000880,07891022640007,SAO BERNARDO DO CAMPO,SP
19273747000141,07896010401103,GOVERNADOR VALADARES,MG
01339808000160,07896998706122,POCOS DE CALDAS,MG
61068276000104,07891150005419,VALINHOS,SP
06942221000165,07897240900107,JUAZEIRO DO NORTE,CE
17467515000107,07896490290723,SANTA LUZIA,MG
