,cnpj,gtin,category
6320,3720882000905,7892840800406,refrigerantes
6321,71322150003266,7896496917853,"bolos, biscoitos e bolachas"
6322,71322150003266,7891962014999,"bolos, biscoitos e bolachas"
6323,71322150003266,7622210754882,"bolos, biscoitos e bolachas"
6324,47508411110687,7897517206086,massas e molhos
6325,76430438007184,7891000259405,"bolos, biscoitos e bolachas"
6326,75315333009246,7896036095881,massas e molhos
6327,41185455001501,7891095001385,cafés e chás
6328,41185455000378,7896013561484,cabelo
6329,43235985000732,4894903502541,refrigerantes
6330,6057223023112,7897721411252,massas e molhos
6331,47508411110687,9815214696632,sucos e refrescos
6332,75315333008002,7891152333008,massas e molhos
6333,71322150003266,7896025801967,massas e molhos
6334,47508411113945,7896607100280,destilados
6335,75315333008002,7898080663443,destilados
6336,3720882000905,7891025109433,bebidas lácteas
6337,76430438007184,7622300837358,"bolos, biscoitos e bolachas"
6338,13004510024100,7896102505016,conservas e enlatados
6339,75315333009831,7898912485717,bebidas lácteas
6340,13004510024100,5900189000219,bomboniere
6341,47508411134004,7898591451478,bomboniere
6342,6057223035552,7891134004339,desodorantes
6343,75315333009831,7897042007363,cabelo
6344,13004510024100,7891737003753,limpeza casa
6345,47508411152681,7891048036167,cafés e chás
6346,43235985000732,7891024172230,cabelo
6347,47508411110687,7898591457784,bomboniere
6348,71322150004408,826485051975,"bolos, biscoitos e bolachas"
6349,75315333008274,7891080400070,"manteigas, patês e requeijão"
6350,47508411137100,7895000333622,aves congeladas
6351,17676214000185,7891149107681,cervejas
6352,71322150004408,7891149200504,cervejas
6353,6057223035552,7896005304075,sucos e refrescos
6354,71322150001301,5600744051020,"bolos, biscoitos e bolachas"
6355,8540603000198,7891025113003,iogurtes e sobremesas
6356,47508411110687,7891152223491,massas e molhos
6357,63960005917,7896213000677,"bolos, biscoitos e bolachas"
6358,47508411152681,7891048014318,doces e sobremesas
6359,39346861029909,7891025700982,iogurtes e sobremesas
6360,13004510024100,7891010875657,higiene infantil
6361,76430438007184,7898152991573,massas e molhos
6362,71322150003266,7891150058897,conservas e enlatados
6363,6057223035552,5897435041006,limpeza roupas
6364,47508411113945,7896224800839,cafés e chás
6365,71322150003266,736920111310,cervejas
6366,6057223023112,7896003704488,"bolos, biscoitos e bolachas"
6367,47508411110687,7898591455001,bomboniere
6368,71322150001301,7891000255285,"bolos, biscoitos e bolachas"
6369,75315333008002,7896089012118,cafés e chás
6370,71322150001301,3899185900161,"bolos, biscoitos e bolachas"
6371,75315333009831,7896105177050,"bolos, biscoitos e bolachas"
6372,41185455000378,7891000023167,bebidas lácteas
6373,47508411152681,7896003702309,"bolos, biscoitos e bolachas"
6374,71322150004408,5897400081242,"bolos, biscoitos e bolachas"
6375,6057223023112,7896004400730,doces e sobremesas
6376,76430438007184,7622210596413,bomboniere
6377,75315333007111,5507401165321,cabelo
6378,39346861029909,1890405870570,refrigerantes
6379,8540603000198,7891150025103,limpeza roupas
6380,41185455000378,7898126400117,cabelo
6381,63960023575,8001250120243,massas e molhos
6382,3720882000905,7891150057265,limpeza roupas
6383,71322150003266,7891150050310,massas e molhos
6384,47508411137100,7898176580722,cafés e chás
6385,76430438007184,7897173098957,"bolos, biscoitos e bolachas"
6386,75315333009831,7897274403049,limpeza casa
6387,8540603000198,7896020801887,cafés e chás
6388,63960023575,7896629641075,iogurtes e sobremesas
6389,47508411134004,7501059273283,cafés e chás
6390,32860231000676,6221112111161,farinhas
6391,39346861026802,7891999003065,iogurtes e sobremesas
6392,39346861029909,7896051123972,iogurtes e sobremesas
6393,71322150001301,8008698032084,"bolos, biscoitos e bolachas"
6394,21911839000232,3898062008655,refrigerantes
6395,9535928000730,4892282509410,massas e molhos
6396,47508411113945,7893000004757,iogurtes e sobremesas
6397,47508411113945,7891700203067,sucos e refrescos
6398,71322150001301,7896022207106,"bolos, biscoitos e bolachas"
6399,5154589000368,7891000247624,"bolos, biscoitos e bolachas"
6400,47508411135833,7891193020363,pães e bolos industrializados
6401,5154589000368,7896036097052,massas e molhos
6402,71322150004408,7896022205195,"bolos, biscoitos e bolachas"
6403,3720882000905,7897701100824,aperitivos e salgadinhos
6404,13004510024100,7896001046610,limpeza casa
6405,41185455000378,7500435121934,cabelo
6406,63960005917,7896058254365,"bolos, biscoitos e bolachas"
6407,47508411152681,7896005218037,doces e sobremesas
6408,75315333009831,7891152341669,"bolos, biscoitos e bolachas"
6409,3640467002219,7891962050072,"bolos, biscoitos e bolachas"
6410,47508411135833,9890280723994,"bolos, biscoitos e bolachas"
6411,76430438007184,7896005216859,"bolos, biscoitos e bolachas"
6412,47508411137100,7896024807250,sucos e refrescos
6413,71322150003266,7891167015029,conservas e enlatados
6414,8540603000198,7895000339419,doces e sobremesas
6415,75315333009831,7891150039018,limpeza roupas
6416,3640467002219,894204030013,refrigerantes
6417,47508411135833,7896085073977,"bolos, biscoitos e bolachas"
6418,6057223023112,7898919411993,cabelo
6419,75315333008274,7891095300488,farinhas
6420,76430438007184,7891025102540,iogurtes e sobremesas
6421,43235985000732,7891150025912,cabelo
6422,47508411110687,78911314,cervejas
6423,9535928000730,7891079001561,massas e molhos
6424,6057223023112,7892840812423,refrigerantes
6425,47508411113945,7896213000219,"bolos, biscoitos e bolachas"
6426,63960005917,826485056840,"bolos, biscoitos e bolachas"
6427,47508411135833,78907485,bomboniere
6428,13004510024100,7894650014486,limpeza casa
6429,6057223023112,7897395010119,cervejas
6430,39346861029909,7896024724700,"bolos, biscoitos e bolachas"
6431,8540603000198,7895000339396,doces e sobremesas
6432,3720882000905,5060042641000,aperitivos e salgadinhos
6433,75315333008002,7891032015833,massas e molhos
6434,63960005917,7896003703740,"bolos, biscoitos e bolachas"
6435,71322150004408,40804873,massas e molhos
6436,76430438007184,7891008210040,bomboniere
6437,6057223023112,7896102592603,massas e molhos
6438,3720882000905,4005686001293,cervejas
6439,5154589000368,7896224814126,cafés e chás
6440,3720882000905,7897701101821,aperitivos e salgadinhos
6441,63960023575,7899706117739,cabelo
6442,47508411113945,7898286200657,cafés e chás
6443,47508411152681,7891962008332,"bolos, biscoitos e bolachas"
6444,3720882000905,7891158102110,bebidas lácteas
6445,63960023575,7891080148880,massas e molhos
6446,13004510024100,291254060555,limpeza casa
6447,3720882000905,7891991002653,refrigerantes
6448,3640467002219,7898915949148,cervejas
6449,13004510024100,7897395020194,cervejas
6450,63960005917,7897773300634,doces e sobremesas
6451,32860231000676,7891150042230,cabelo
6452,47508411135833,7891330016747,bomboniere
6453,71322150001301,7896002361026,"bolos, biscoitos e bolachas"
6454,71322150004408,7896052601110,refrigerantes
6455,63960006212,7894900011593,refrigerantes
6456,71322150004408,7622300993023,"bolos, biscoitos e bolachas"
6457,71322150004408,8425114593590,cervejas
6458,6057223035552,7891132005949,sucos e refrescos
6459,1915625001037,3828984014762,cervejas
6460,71322150001301,7898925943013,cervejas
6461,32860231000676,7891037013629,cabelo
6462,6057223035552,7891176111064,cabelo
6463,75315333009831,7891150044876,limpeza roupas
6464,6057223023112,7896213002626,"bolos, biscoitos e bolachas"
6465,63960023575,7891150037601,cabelo
6466,63960005917,7891000155806,doces e sobremesas
6467,71322150001301,7898115900185,"bolos, biscoitos e bolachas"
6468,9379531000101,7896205722068,massas e molhos
6469,71322150001301,7896283005169,"bolos, biscoitos e bolachas"
6470,3640467002219,7891079011799,massas e molhos
6471,32860231000676,7896000725400,cabelo
6472,3720882000905,7896089013368,cafés e chás
6473,6057223023112,7899026446731,cabelo
6474,76430438007184,7891025105411,iogurtes e sobremesas
6475,8540603000198,7898944992252,bebidas lácteas
6476,9379531000101,7896292309517,massas e molhos
6477,13004510024100,7896040704632,limpeza casa
6478,17676214000185,18911497,cervejas
6479,75315333009831,7891022639001,limpeza casa
6480,6057223023112,7898403910032,doces e sobremesas
6481,75315333007111,7892840802745,refrigerantes
6482,47508411152681,7896089012019,cafés e chás
6483,71322150001301,18910087,bomboniere
6484,6057223035552,14585272,cabelo
6485,41185455001501,7896102583205,massas e molhos
6486,71322150004408,7896022205201,"bolos, biscoitos e bolachas"
6487,6057223035552,821154018761,cabelo
6488,39346861026802,7891150054493,cabelo
6489,13004510024100,7891010244637,cabelo
6490,71322150004408,7891000259337,"bolos, biscoitos e bolachas"
6491,43235985000732,7891150008168,cabelo
6492,47508411113945,7891152300673,"bolos, biscoitos e bolachas"
6493,32860231000676,7896098900031,limpeza roupas
6494,63960023575,7891149104932,cervejas
6495,47508411110687,78934115,cervejas
6496,3720882000905,7891025113805,iogurtes e sobremesas
6497,47508411135833,7898591454592,bomboniere
6498,11517841005903,7898942053917,cervejas
6499,3640467002219,7896022207243,"bolos, biscoitos e bolachas"
6500,71322150004408,7898628360315,cervejas
6501,75315333009246,7898099391757,refrigerantes
6502,75315333009831,7891999143389,bebidas lácteas
6503,47508411110687,7898142861749,bomboniere
6504,47508411135833,7898367983790,cervejas
6505,71322150004408,7891962051055,"bolos, biscoitos e bolachas"
6506,47508411113945,7891025111993,iogurtes e sobremesas
6507,3720882000905,7891150053915,limpeza roupas
6508,39346861029909,7897184000727,refrigerantes
6509,3720882000905,7896179501102,sucos e refrescos
6510,71322150001301,7896004004310,"bolos, biscoitos e bolachas"
6511,76430438007184,7896205744404,massas e molhos
6512,5154589000368,7896327500131,doces e sobremesas
6513,32860231000676,7896036097052,massas e molhos
6514,47508411113945,8076809545457,massas e molhos
6515,41185455000378,7891091011777,cafés e chás
6516,43235985000732,7898623951174,cabelo
6517,17676214000185,7898316371845,refrigerantes
6518,39346861029909,5889403704747,"bolos, biscoitos e bolachas"
6519,6057223023112,7501007413105,cabelo
6520,32860231000676,7896051130093,leite
6521,47508411113945,7898919902897,sucos e refrescos
6522,63960006212,7896263503203,refrigerantes
6523,75315333008002,7896102507171,massas e molhos
6524,63960005917,7896004400013,doces e sobremesas
6525,75315333009831,7896005012192,"bolos, biscoitos e bolachas"
6526,63960023575,7891150008151,cabelo
6527,3720882000905,7891000113608,bomboniere
6528,3640467002219,7896003703160,"bolos, biscoitos e bolachas"
6529,47508411135833,7891000241356,"bolos, biscoitos e bolachas"
6530,39346861026802,7899026464971,cabelo
6531,63960006212,7897395007256,cervejas
6532,17676214000185,7891149101528,cervejas
6533,71322150003266,7891962011295,"bolos, biscoitos e bolachas"
6534,6057223035552,7896005400036,sucos e refrescos
6535,47508411137100,7897318572816,"manteigas, patês e requeijão"
6536,41185455000378,7891150049604,cabelo
6537,71322150001301,7898115900413,"bolos, biscoitos e bolachas"
6538,76430438007184,7896263501643,refrigerantes
6539,47508411113945,7892840263140,aperitivos e salgadinhos
6540,75315333008002,7896963402363,doces e sobremesas
6541,75315333009831,7891149104109,cervejas
6542,71322150003266,7898286190316,massas e molhos
6543,39346861029909,3828900042213,"bolos, biscoitos e bolachas"
6544,75315333009246,7894900700398,refrigerantes
6545,71322150003266,7891079012840,cervejas
6546,47508411113945,98691579,cafés e chás
6547,47508411134004,7891132006014,sucos e refrescos
6548,11517841005903,7899706135283,cabelo
6549,3720882000905,78905498,cervejas
6550,47508411135833,5601055007461,bomboniere
6551,6057223035552,7896005401330,sucos e refrescos
6552,41185455000378,7891150061392,cabelo
6553,47508411110687,7891000014486,iogurtes e sobremesas
6554,6057223023112,7622300830090,"bolos, biscoitos e bolachas"
6555,9535928000730,8005121050271,massas e molhos
6556,39346861026802,7898953990096,cervejas
6557,47508411110687,7899916904839,sucos e refrescos
6558,71322150004408,7894900700015,refrigerantes
6559,47508411135833,7891097000713,iogurtes e sobremesas
6560,13004510024100,7898142855892,bomboniere
6561,75315333008002,7896087200586,destilados
6562,47508411135833,7891999013361,iogurtes e sobremesas
6563,3640467002219,8076800195057,massas e molhos
6564,13004510024100,7891991014809,cervejas
6565,39346861029909,7898292889723,bomboniere
6566,9379531000101,7896417204246,massas e molhos
6567,13004510024100,7891010245337,higiene infantil
6568,3640467002219,7896036095003,massas e molhos
6569,13004510024100,7896224801133,cafés e chás
6570,13004510024100,7896046703165,cabelo
6571,6057223035552,7896020161035,cabelo
6572,39346861026802,7891025112952,iogurtes e sobremesas
6573,63960005917,7898409950865,"bolos, biscoitos e bolachas"
6574,21911839000232,7896024724373,"bolos, biscoitos e bolachas"
6575,76430438007184,7792798172269,cervejas
6576,8540603000198,7896051123897,iogurtes e sobremesas
6577,8540603000198,7891000066645,iogurtes e sobremesas
6578,71322150001301,7896003702347,"bolos, biscoitos e bolachas"
6579,41185455001501,7897064810699,bomboniere
6580,76430438007184,7897173098964,"bolos, biscoitos e bolachas"
6581,47508411137100,95050003,aves congeladas
6582,3720882000905,3412290011944,"manteigas, patês e requeijão"
6583,39346861029909,7896024724298,"bolos, biscoitos e bolachas"
6584,39346861029909,7896024722324,"bolos, biscoitos e bolachas"
6585,76430438007184,7896071001632,"bolos, biscoitos e bolachas"
6586,75315333007111,7891150055179,cabelo
6587,75315333007111,7898586961272,cabelo
6588,32860231000676,7891000097649,leite
6589,6057223035552,7891132000999,sucos e refrescos
6590,63960023575,8500445125303,cabelo
6591,41185455001501,7896089013641,cafés e chás
6592,47508411113945,7891025102496,iogurtes e sobremesas
6593,47508411110687,7896445470095,sucos e refrescos
6594,63960005917,7894321219523,"bolos, biscoitos e bolachas"
6595,75315333008274,7898217000479,"manteigas, patês e requeijão"
6596,47508411152681,7896005218013,doces e sobremesas
6597,71322150004408,7820203059321,"bolos, biscoitos e bolachas"
6598,75315333008002,7896085076473,"bolos, biscoitos e bolachas"
6599,47508411135833,7898957617456,"bolos, biscoitos e bolachas"
6600,6057223035552,78924321,desodorantes
6601,71322150001301,7891150059375,"bolos, biscoitos e bolachas"
6602,8540603000198,7896005022498,massas e molhos
6603,41185455000378,7891150056589,cabelo
6604,71322150001301,7898115900017,"bolos, biscoitos e bolachas"
6605,47508411137100,7898279790776,bomboniere
6606,3720882000905,7897469400327,"manteigas, patês e requeijão"
6607,47508411152681,5627000741174,"bolos, biscoitos e bolachas"
6608,13004510024100,7898142862104,bomboniere
6609,71322150004408,7501064194160,cervejas
6610,75315333009831,7891022640007,limpeza casa
6611,6057223023112,7896496917709,"bolos, biscoitos e bolachas"
6612,41185455000378,7898080640673,solúveis matinais
6613,71322150003266,7896272000076,conservas e enlatados
6614,47508411137100,7891999470201,iogurtes e sobremesas
6615,71322150003266,7891000104231,"bolos, biscoitos e bolachas"
6616,39346861029909,7896791902806,iogurtes e sobremesas
